latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,brightness
-16.60655,130.37254,322.75,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.42,1.46,N,322.75
-16.6063,130.39224,339.18,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.73,3.42,N,339.18
-16.60591,130.36871,313.8,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.74,1.26,N,313.8
-16.60415,130.4005,346.81,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.91,4.22,N,346.81
-16.60351,130.39668,318.63,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.77,4.22,N,318.63
-16.60249,130.36932,307.18,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.46,1.26,N,307.18
-16.60073,130.40112,344.99,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.69,4.22,N,344.99
-16.59906,130.36992,309.15,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.99,1.68,N,309.15
-16.59858,130.40941,331.23,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,289.65,3.54,N,331.23
-16.59842,130.36607,330.4,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.84,1.68,N,330.4
-16.59795,130.40559,345.81,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.28,3.54,N,345.81
-16.59731,130.40175,328.55,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.65,3.27,N,328.55
-16.5958,130.41385,322.02,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.71,2.04,N,322.02
-16.59563,130.37051,303.43,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.33,1.68,N,303.43
-16.59517,130.41003,327.29,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.5,3.54,N,327.29
-16.59499,130.36667,323.9,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.57,1.68,N,323.9
-16.59239,130.41449,342.89,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.53,4.68,N,342.89
-16.59157,130.36729,321.59,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.45,2.11,N,321.59
-16.59093,130.36346,316.75,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.46,1.23,N,316.75
-16.59029,130.35963,314.53,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.1,1.23,N,314.53
-16.58966,130.35583,319.03,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.16,2.69,N,319.03
-16.5896,130.41893,352.99,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.08,4.68,N,352.99
-16.58902,130.35199,336.36,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.28,2.69,N,336.36
-16.58897,130.41512,313.29,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.46,4.68,N,313.29
-16.58837,130.34813,319.33,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.36,4.97,N,319.33
-16.58618,130.41953,303.71,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.73,0.85,N,303.71
-16.58559,130.35258,313.72,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.75,2.69,N,313.72
-16.58494,130.34872,337.52,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.42,4.97,N,337.52
-16.58404,130.4278,307.1,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,288.95,0.98,N,307.1
-16.58216,130.35316,313.96,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.06,1.85,N,313.96
-16.58151,130.34932,329.32,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.1,3.47,N,329.32
-16.58127,130.43225,311.77,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.91,2.38,N,311.77
-16.58062,130.42842,300.56,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.22,1.08,N,300.56
-16.5804,130.44815,312.12,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.35,0.99,N,312.12
-16.57976,130.44432,348.49,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.34,4.37,N,348.49
-16.57936,130.3576,302.61,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.36,1.85,N,302.61
-16.57913,130.44055,335.56,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.87,4.37,N,335.56
-16.57873,130.35374,334.36,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.85,1.85,N,334.36
-16.5785,130.43674,306.14,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.72,2.38,N,306.14
-16.57785,130.43289,343.98,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,296.44,2.38,N,343.98
-16.57721,130.42905,301.65,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.35,1.08,N,301.65
-16.57548,130.4608,306.57,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.19,2.41,N,306.57
-16.5753,130.35435,351.45,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,299.01,5.63,N,351.45
-16.57508,130.43735,317.2,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.85,1.0,N,317.2
-16.57484,130.45699,342.19,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.36,2.41,N,342.19
-16.57466,130.35056,311.79,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.74,3.95,N,311.79
-16.57444,130.43352,303.76,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.04,1.0,N,303.76
-16.5742,130.45316,303.55,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.18,1.43,N,303.55
-16.57206,130.4614,313.37,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.22,1.36,N,313.37
-16.57187,130.35498,305.22,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.43,5.63,N,305.22
-16.56928,130.46579,321.3,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.09,2.07,N,321.3
-16.56864,130.46198,311.2,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.96,1.36,N,311.2
-16.56845,130.35559,302.02,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,289.76,0.64,N,302.02
-16.56651,130.47023,325.05,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.95,1.56,N,325.05
-16.56438,130.35242,304.78,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.46,0.5,N,304.78
-16.56309,130.47084,312.37,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.56,1.56,N,312.37
-16.5569,130.47589,309.92,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.87,0.87,N,309.92
-16.55349,130.47646,310.87,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.97,1.3,N,310.87
-16.55129,130.47978,302.1,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.79,1.41,N,302.1
-16.55066,130.47597,305.28,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.98,1.41,N,305.28
-16.55007,130.47707,309.48,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.34,1.3,N,309.48
-16.54787,130.48036,330.11,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.85,1.41,N,330.11
-16.5468,130.3318,308.97,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.27,0.9,N,308.97
-16.54446,130.48097,309.27,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,289.32,0.87,N,309.27
-16.53807,130.54869,304.33,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.23,1.06,N,304.33
-16.53654,130.56067,321.76,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.13,2.31,N,321.76
-16.53592,130.55688,334.11,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.87,2.31,N,334.11
-16.53529,130.55309,320.83,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.04,2.7,N,320.83
-16.53466,130.54929,334.72,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.71,2.7,N,334.72
-16.53429,130.27847,301.31,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,288.22,0.51,N,301.31
-16.53411,130.29843,304.86,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.16,0.55,N,304.86
-16.53313,130.56125,323.73,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.85,2.31,N,323.73
-16.53125,130.54987,330.33,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.9,2.7,N,330.33
-16.53062,130.54607,309.25,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.54,1.78,N,309.25
-16.52972,130.56184,315.65,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.39,1.39,N,315.65
-16.52784,130.55046,313.03,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.32,1.17,N,313.03
-16.52721,130.54666,303.7,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,289.31,0.84,N,303.7
-16.52518,130.22449,322.04,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.32,2.1,N,322.04
-16.52317,130.29649,307.47,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.83,1.28,N,307.47
-16.52025,130.23729,325.67,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.92,1.69,N,325.67
-16.5196,130.23343,330.34,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.3,6.79,N,330.34
-16.51746,130.24174,302.79,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.55,1.69,N,302.79
-16.51681,130.2379,305.65,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.28,1.69,N,305.65
-16.5126,130.24548,303.56,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.1,0.73,N,303.56
-16.51059,130.24303,304.44,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,289.7,1.37,N,304.44
-16.50581,130.15199,348.98,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.66,38.82,N,348.98
-16.50302,130.15651,323.2,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,299.76,38.82,N,323.2
-16.50236,130.1526,354.78,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,327.49,38.82,N,354.78
-16.5017,130.14871,343.51,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,296.91,10.51,N,343.51
-16.50164,130.24347,329.41,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.0,1.95,N,329.41
-16.501,130.23961,304.33,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.07,1.95,N,304.33
-16.49957,130.15712,333.6,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,312.83,13.74,N,333.6
-16.49891,130.15323,352.11,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,310.71,13.74,N,352.11
-16.49825,130.14934,322.93,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,296.72,3.36,N,322.93
-16.4978,130.15625,347.24,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,303.98,3.15,N,347.24
-16.49755,130.24017,305.34,0.41,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.5,0.64,N,305.34
-16.49716,130.15234,334.09,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,301.7,3.15,N,334.09
-16.49612,130.15775,322.2,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,296.29,13.74,N,322.2
-16.49561,129.73232,343.99,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.93,13.68,N,343.99
-16.49546,130.15385,326.64,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,299.51,13.74,N,326.64
-16.49492,129.72827,367.0,0.43,0.38,2025-09-05,1628,N,VIIRS,80,2.0NRT,294.25,13.68,N,367.0
-16.49436,130.15686,324.24,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.66,3.15,N,324.24
-16.49424,129.72421,355.02,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,296.17,11.15,N,355.02
-16.49371,130.15297,304.65,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.11,3.15,N,304.65
-16.4921,129.73296,367.0,0.43,0.38,2025-09-05,1628,N,VIIRS,80,2.0NRT,341.8,40.79,N,367.0
-16.49142,129.72891,351.76,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,305.18,40.79,N,351.76
-16.49073,129.72485,334.25,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,298.19,9.03,N,334.25
-16.49004,129.72081,343.73,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.57,9.03,N,343.73
-16.48997,129.74167,343.49,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,298.93,41.58,N,343.49
-16.48928,129.73764,354.4,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,313.52,41.58,N,354.4
-16.4886,129.7336,329.71,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,299.24,40.79,N,329.71
-16.48791,129.72955,310.16,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.87,40.79,N,310.16
-16.48723,129.72549,306.65,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.84,9.03,N,306.65
-16.48715,129.74634,347.97,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,298.92,10.79,N,347.97
-16.48654,129.72145,348.93,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,301.49,9.03,N,348.93
-16.48646,129.74231,347.92,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,303.88,3.74,N,347.92
-16.48585,129.71739,303.15,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.98,3.66,N,303.15
-16.48578,129.73828,322.82,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,298.34,3.74,N,322.82
-16.48509,129.73424,312.09,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.24,1.46,N,312.09
-16.48502,129.75505,347.34,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.86,7.4,N,347.34
-16.48441,129.73019,305.08,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.09,1.46,N,305.08
-16.48433,129.75101,367.0,0.43,0.38,2025-09-05,1628,N,VIIRS,80,2.0NRT,301.89,10.79,N,367.0
-16.48364,129.74696,342.39,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,302.89,10.79,N,342.39
-16.48357,129.76781,315.78,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,298.08,49.6,N,315.78
-16.48303,129.72209,333.06,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,297.86,3.11,N,333.06
-16.48296,129.74294,308.08,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.62,3.74,N,308.08
-16.48288,129.76378,354.59,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,313.94,49.6,N,354.59
-16.48234,129.71802,352.37,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,304.98,15.41,N,352.37
-16.4822,129.75974,367.0,0.43,0.38,2025-09-05,1628,N,VIIRS,80,2.0NRT,307.14,8.72,N,367.0
-16.48151,129.75569,367.0,0.43,0.38,2025-09-05,1628,N,VIIRS,80,2.0NRT,311.9,8.72,N,367.0
-16.48083,129.75165,335.53,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,302.48,2.74,N,335.53
-16.48014,129.7476,323.62,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,298.94,2.74,N,323.62
-16.47964,130.59808,303.62,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.29,1.78,N,303.62
-16.47952,129.72272,304.35,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.2,3.11,N,304.35
-16.47945,129.74358,307.63,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.95,1.66,N,307.63
-16.47938,129.7644,335.6,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,330.78,49.6,N,335.6
-16.479,130.59428,322.31,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.47,1.73,N,322.31
-16.47884,129.71867,331.61,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,297.87,15.41,N,331.61
-16.47869,129.76038,322.66,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,299.71,8.72,N,322.66
-16.47815,129.71461,333.75,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,296.23,15.41,N,333.75
-16.47801,129.75632,318.3,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,297.78,8.72,N,318.3
-16.4775,130.60628,305.41,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.76,2.06,N,305.41
-16.47732,129.75227,317.82,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,297.2,2.74,N,317.82
-16.47663,129.74825,329.04,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,297.58,2.74,N,329.04
-16.47657,129.76906,307.5,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.52,16.42,N,307.5
-16.47595,129.7442,309.55,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.16,1.66,N,309.55
-16.47588,129.76501,338.8,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,306.76,16.42,N,338.8
-16.47581,130.15222,308.26,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,289.39,0.88,N,308.26
-16.47519,129.761,317.28,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,296.93,1.53,N,317.28
-16.47497,130.59114,310.11,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.74,1.73,N,310.11
-16.47464,129.71526,352.75,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,297.57,6.49,N,352.75
-16.4745,129.75696,309.21,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.37,1.53,N,309.21
-16.47447,130.63011,306.29,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.67,1.24,N,306.29
-16.47382,129.75291,307.75,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.43,1.41,N,307.75
-16.47306,130.57971,311.0,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,289.11,0.59,N,311.0
-16.47244,129.74483,305.4,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.28,1.04,N,305.4
-16.47238,129.76564,346.22,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,298.89,16.42,N,346.22
-16.47236,130.15285,313.54,0.42,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.19,0.88,N,313.54
-16.47193,129.91078,326.71,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.14,1.98,N,326.71
-16.4717,130.63449,319.4,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.96,2.01,N,319.4
-16.47169,129.76163,320.83,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.47,1.53,N,320.83
-16.47124,129.90675,302.33,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.06,1.98,N,302.33
-16.47113,129.71588,331.16,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,297.68,6.49,N,331.16
-16.47107,130.63072,307.63,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.53,2.01,N,307.63
-16.471,129.75758,317.2,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.32,1.53,N,317.2
-16.47056,129.90276,333.5,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.77,2.6,N,333.5
-16.47044,129.71182,323.33,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.44,4.26,N,323.33
-16.46988,129.89876,312.81,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.26,2.6,N,312.81
-16.46894,130.63892,310.37,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.4,1.21,N,310.37
-16.4689,130.63889,310.1,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.73,1.59,N,310.1
-16.46887,129.76627,335.97,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,298.96,5.15,N,335.97
-16.46845,129.91142,337.79,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.85,1.98,N,337.79
-16.4683,130.63513,334.34,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.98,2.01,N,334.34
-16.46828,130.63509,333.63,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.77,3.37,N,333.63
-16.46777,129.90742,317.42,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.88,1.98,N,317.42
-16.46762,129.71652,321.3,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.79,2.81,N,321.3
-16.46693,129.71248,313.68,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,288.9,2.37,N,313.68
-16.4664,129.89941,320.66,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.42,2.6,N,320.66
-16.46613,130.64336,329.37,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.58,1.59,N,329.37
-16.46606,129.77095,307.44,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.6,5.15,N,307.44
-16.46572,129.89543,307.86,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.91,0.74,N,307.86
-16.46551,130.63951,315.96,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.08,1.59,N,315.96
-16.46537,129.76691,313.45,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.56,5.15,N,313.45
-16.46468,129.76288,311.87,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.28,1.92,N,311.87
-16.46411,129.71715,329.61,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.84,2.81,N,329.61
-16.46342,129.7131,306.46,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,288.77,2.37,N,306.46
-16.46256,129.77159,334.9,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,310.08,15.22,N,334.9
-16.46224,129.8961,302.55,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.91,0.46,N,302.55
-16.46187,129.76755,315.01,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.27,15.22,N,315.01
-16.46118,129.7635,305.33,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.63,2.14,N,305.33
-16.46075,129.92928,346.49,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,298.51,50.58,N,346.49
-16.4606,129.71779,324.57,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.36,1.63,N,324.57
-16.46049,129.75948,311.17,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.83,2.14,N,311.17
-16.46007,129.92532,319.07,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.88,50.58,N,319.07
-16.45995,130.64833,329.14,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.62,2.21,N,329.14
-16.45984,129.9281,343.52,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,312.87,44.45,N,343.52
-16.45975,129.77626,339.64,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,293.31,4.78,N,339.64
-16.45945,129.90076,314.11,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.02,2.12,N,314.11
-16.45918,129.92412,314.65,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.65,44.45,N,314.65
-16.45906,129.7722,343.85,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,298.24,15.22,N,343.85
-16.45837,129.76817,330.2,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,295.25,15.22,N,330.2
-16.45795,129.93388,304.84,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.98,2.49,N,304.84
-16.45768,129.76413,346.19,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,296.1,2.14,N,346.19
-16.45727,129.92992,367.0,0.42,0.38,2025-09-05,1628,N,VIIRS,80,2.0NRT,345.6,50.58,N,367.0
-16.45709,129.71841,313.74,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,290.98,1.63,N,313.74
-16.45703,129.93271,323.91,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.25,42.51,N,323.91
-16.45699,129.7601,313.33,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.26,2.14,N,313.33
-16.45666,129.9054,304.18,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.09,0.88,N,304.18
-16.45659,129.92595,325.72,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.52,50.58,N,325.72
-16.45655,130.64893,306.38,0.4,0.37,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.19,0.74,N,306.38
-16.45636,129.92874,367.0,0.42,0.38,2025-09-05,1628,N,VIIRS,80,2.0NRT,339.87,44.45,N,367.0
-16.45625,129.7769,342.47,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,296.42,5.13,N,342.47
-16.45585,129.90417,312.5,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.68,1.57,N,312.5
-16.4557,129.92476,305.59,0.42,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,292.77,44.45,N,305.59
-16.45487,129.7688,311.68,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.0,1.93,N,311.68
-16.45428,129.7231,312.52,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,291.51,0.83,N,312.52
-16.45417,129.76476,318.73,0.43,0.38,2025-09-05,1628,N,VIIRS,60,2.0NRT,294.92,1.87,N,318.73
